Vertex	Adjacent vertexes
410053825	681205543
882620491	181291314
987443747	293105649
241893731	421262970
319895229	1557831580
411829203	411829202
849602518	2046596630
3005747770	5097589722
1802576227	751539041
5725243888	459785149
176169918	825443249
768404996	6000477592
3309835583	3639209524
626018889	1344710002
6635610361	943952701
1387213396	1387213398
241865136	836042238
4321064783	1410306044
574187312	241928086
220403585	220403584
175060069	175058339
419237276	5415696690
280313337	412742372
220403635	220403632
1070989689	241925125
1367658073	1367658072
1607970365	825443861
3785630552	894540298
1621829213	1621829212
319529733	864514725
1349141007	3224872793
1070932824	930364687
4412982686	4412982687
2469929182	4246484036
6511320254	1727826029
241928090	241928089
176195127	1015462003
410062605	410062604
1397311151	192228507
803414565	319524895
987443762	633155641
220461189	611049702
7050036878	220435684
939957998	176169924
1471889806	4080093434
643529359	192145896
937804216	1614260802
192144074	192144073
241864994	645304816
220470133	611055444
5594612070	2403589170
420036128	5620088878
968518466	2471616107
1150452006	607960543
2473138962	3881606567
319895227	3987017221
598408634	6736437450
175397209	175394261
6610009890	1402573186
623462084	623462049
220659131	750352630
610510919	633147725
1615248066	750355180
4301536713	3708911685
412742403	412742404
475879724	521873697
412413112	2194133882
3356493298	3356493297
839065962	175397209
1446809502	1163857482
710082539	1387829332
1768898164	241865139
1597640181	241928678
2246538923	1236679311
1727825683	220435701
438355995	438355997
4138267294	2370717595
220403573	220403572
3630743527	1032996390
4158902081	411829198
623458770	623462129
654004569	654004570
864514714	176299755
1726852275	1726852332
2429184832	2426855525
411829200	411829199
212641548	212641546
1446809507	1511400455
3881655062	220403550
4196790996	3240486712
416918626	4374637281
2895407599	220403484
241865134	459144347
5038321364	410870483
824260540	1404219803
598701750	175054397
2469929183	411829205
987443774	987443762
220403505	220403503
1090645905	195061455
5637117411	3498419471
5594612075	5594612072
3194360835	6899621896
2647811754	220403480
919334009	919334010
4887503183	490520637
1366840049	414443436
623462035	1606371351
2194133872	2194133874
1239577923	2915842670
4362416596	410046548
4161689730	1338487508
992383528	175054396
4347321652	568020069
1876198572	220403530
1804730437	708415063
1360638895	3881672698
3207295513	3415894807
176188851	176188850
241927062	5737376258
4887805654	1958294903
1071004567	3309835583
175031595	175031594
212656908	858012987
412742427	412742428
2127709109	176188851
1492145703	417796259
1492145708	417796270
412742437	412742438
241928094	241928093
540711752	645058367
412519572	3236233287
176188569	4297959151
413464191	2638520062
3206356339	416574209
412742387	412742388
176176308	4347321646
3772183787	3291852647
175394258	1738289069
997943944	2101948706
6734496376	4271034191
410062604	4006840293
3754572222	2884663915
220403509	220403505
4032332850	4031769866
176188854	6489384506
6711752426	1726852275
3987017221	1831891572
2439051143	2439051152
413975942	623906358
3309953085	619677055
5382904517	536496857
1434008034	2016093059
1623633446	411829203
1334399757	938324983
5594612633	2403589169
1338487508	4161689731
175054394	802040468
2370717595	2317173574
3755440468	868714592
241927061	1316687262
241925126	1071004567
1764038954	414443291
4032281646	2192770133
4066176278	4066176285
852506897	854149809
895814940	1601981055
4225721971	241865138
1336820485	192144063
3698302403	849602518
635773285	411829201
1300518050	527302337
4158902073	4158902074
507091519	864514765
4814847947	220403668
2016093060	6635610361
220403580	220403579
176188549	957928437
220403559	462325140
2425474473	2427182241
175232403	181291411
3356493309	420036137
1421997721	176188545
697320324	590252771
293107382	6684811656
417795375	417795374
3881661580	220403580
319892986	175075309
3578912148	4192226863
3755440456	1030478052
1727551847	220423974
420036137	1601977027
241865027	1367658058
426535957	832361250
5006791668	796777473
636984032	1740108196
882634077	414402702
220403660	220403658
4192226863	3578912133
1163857482	175394236
1402573198	471791421
2194133874	412413112
1008892500	761892191
2999210394	1025562806
4321693014	4321064783
412742441	412742442
760178716	672581140
2999210396	1025563245
2426904487	2426904482
2426855525	3194360830
879368462	2469929183
634092453	7050036875
619713757	1612012116
5737376271	241928127
230710525	894540311
2058071293	708415117
410046548	2429313139
2876202292	220469234
6731904253	6497021007
220403569	220403566
220403574	1876181301
192144073	601624524
2924608798	793142317
3289778039	913119429
1486105522	625153779
175131769	6711606799
456264028	456267494
734834423	220410009
3356493308	420036133
5497149829	220469575
241924545	241924836
412944979	175394232
411829202	635773286
459151062	3881674760
220403620	220403619
1614260806	937804216
6901157203	220435680
220435732	220435730
475874964	7239886579
825490062	490518211
5935175072	1279094794
414443291	414443287
1367658067	1367658065
435406455	1023991234
176132465	5725243888
2426907450	2426907449
4161689724	662749074
3859518191	220403545
2895407598	539756190
453226366	175031586
474427712	474427751
241925117	3280539557
243796174	1005022141
984092498	984092502
212641550	1990653936
3881672699	1360638895
176169925	1154170407
1366840050	3870405540
1360638856	3881818730
241924888	878558457
854150368	852506897
220403469	727665628
836042238	459150271
459436065	1419923444
411829197	1918379287
2872559182	1780448230
974609902	413975942
241925112	241925113
1569493962	2235130039
1854236808	951482886
220435713	1186820865
220403498	220403497
5573350805	2126776920
490596685	212638155
750355180	225648110
176267572	415369699
1025562948	175394227
220403623	634070828
645058367	413472740
1406256159	413537595
5636956122	459144871
417795377	417795376
974609964	3194360835
5884015251	192144078
724896212	223291356
943952701	176188546
534532347	3908596491
1367658065	1367658060
656499268	175394261
626311300	417795358
241928093	241928092
1154170407	176169926
593074266	593074230
410870053	852870328
241928424	241928425
611055461	220470133
4066176297	4066176306
5505389663	490519348
1332437461	1332437453
3472688549	5618301987
192145123	4161689730
2283319420	490520638
7265823841	175031600
858012979	212654521
176188571	895814940
220403491	3866834757
1349112686	3224872790
175031579	802037629
3356493317	3356493316
625153779	417797129
175054407	747722336
1621829212	412742379
175066119	1030477825
3881667894	220403611
6511320251	6901157202
6497021008	175060072
2307214095	866626598
4355071871	4355071870
1332437462	1332437452
623044346	623044349
412742424	412742425
176188850	5573350805
241937981	241928719
220403521	220403519
947950735	938004237
3689472371	850626121
868713895	864514849
225648110	913118169
6635610360	1434008034
1324726357	175232421
3870405541	3514082273
1617654071	1188750662
852870328	854150368
1870633385	175394233
635773286	635773285
176267569	538837359
175232411	175232409
513530361	992400281
220435725	531236339
4347298033	176169911
220403500	220403498
319529728	3754572222
420036126	3356493298
2016093064	2016093050
2426904510	2426904492
6473471204	2270104649
1336838046	192144072
1802576466	319529732
220425529	1727551847
3535542449	795512319
850626021	3689472371
598701751	598701742
1617654021	1188750523
539401337	319895228
852870254	412050736
3204563989	958472802
319895225	621741772
2895407597	220403495
573433503	412742389
623034819	623034820
413975938	413975940
220402789	1727551782
241893697	415534053
474427737	176188558
598408642	635944418
3426528148	1918448776
6552752164	4355071871
462373971	521687934
2320008602	6736437405
412742439	1964120568
593892825	1614366969
3289778033	1780158102
852870260	412050735
1025562944	412946807
413975941	3218478212
6711606795	758595441
175394257	3637086758
3866834761	220403457
1025563390	1025562926
750390129	225604290
1367671979	931384705
176169922	176169923
522424756	3236233286
2374646872	1243055543
3754575452	176195117
220403538	2872559182
176169913	176169914
5620088884	5618301962
241925124	1070989689
537979413	2246538923
2351239237	223291355
915652017	1781307405
1795820262	280313327
410056357	694066120
5714697328	551426508
993583505	718887471
3076192916	3576280314
241865135	3181106614
3574773173	761892192
413975940	413975944
3716972914	7178517403
413451787	904958269
3755440464	175075318
1023991234	2326818797
412742418	412742419
2126776920	4266758914
421246085	412742432
241925113	1709442465
431621053	627280569
417796272	1492145708
521684928	2876202292
1316680269	3640773646
2301571132	2370597782
625178599	625178596
1133645608	2469929182
220403511	220403509
416918629	417803535
2301571130	4754066986
420036135	3356493308
5338881225	541348909
623034820	417795379
2320008609	176144588
220533627	796777490
931334312	1748428222
4043484684	513530335
175060072	175060071
943952665	176188547
413472744	413475663
3574777411	2316632908
747722378	175054407
4066176285	5800310623
175232422	1324726357
1344709975	626018889
220403502	2895407596
175031598	924432364
672581140	6013359561
854149809	853429868
1727551853	220423198
3881674760	220403642
241924892	1780158098
3639208467	3207250367
6684811656	410062605
416564071	598701740
411829198	4422004676
4355036012	412748265
444364431	534532347
176195117	3158022307
241893653	2046596668
175232409	600757446
846139191	1195280674
220435672	2897384184
6731904257	175432806
4814847948	220403645
1706342374	1614373201
280313336	5719747754
1990653936	212641548
2897384180	220435685
957928437	176188551
552091852	1078951779
1236679311	1236679313
175054400	1078951745
412742438	412742439
220403545	220403544
568020067	411824618
931730035	4032292142
3240486718	4196790998
6000477592	1421997721
220435746	4887805654
2915842672	635759367
610510920	586881935
220435747	220435746
568020069	568020068
417795370	417795371
412946807	1025562844
414443282	1050979672
850625975	176176310
802037703	175031579
220403619	2876658345
241924890	1709442571
241865000	1566855143
220435748	4292112533
220435722	6896969277
220403663	220403660
459145916	635759364
241928127	241928424
1014889856	702107791
3182376949	195060475
5573350807	176188854
476284129	704288816
241865137	1876162241
3894178654	1090582155
640932752	619684896
645289808	3881667296
1780158074	241924894
417796268	417796266
6013359561	220461189
220403625	220403623
417796294	417796292
1781307405	3356493314
175075308	1781280033
1387234852	1990653971
625195007	417795561
175131768	824260540
2469929181	1133645608
220403543	456717206
1703025395	176299761
411283092	411283091
1984002412	3103280944
807615544	293107382
412742391	412742392
2392412546	220435748
